Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F
117,'410,Republic of Korea,1321,Herbicides – Phenoxy hormone products,5157,Agricultural Use,tonnes,39,A,36,A,25,A,24,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,'410,Republic of Korea,1322,Herbicides – Triazines,5157,Agricultural Use,tonnes,39,A,31,A,34,A,36,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,'410,Republic of Korea,1323,Herbicides – Amides,5157,Agricultural Use,tonnes,713,A,688,A,506,A,504,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,'410,Republic of Korea,1324,Herbicides – Carbamates,5157,Agricultural Use,tonnes,92,A,51,A,54,A,98,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,'410,Republic of Korea,1325,Herbicides – Dinitroanilines,5157,Agricultural Use,tonnes,94,A,114,A,171,A,197,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,'410,Republic of Korea,1326,Herbicides – Urea derivates,5157,Agricultural Use,tonnes,56,A,247,A,393,A,420,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,'410,Republic of Korea,1327,Herbicides – Other,5157,Agricultural Use,tonnes,4476,A,4464,A,4186,A,3991,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,'410,Republic of Korea,1331,Fungicides and Bactericides,5157,Agricultural Use,tonnes,7778,A,8470,A,8445,A,10143,A,8833,I,7910,A,7156,A,7274,A,6504,A,8020,A,8655,A,9332,A,8234,A,7462,A,7613,A,7346,A,7135,A,6723,A,6865,A,6142,A,6023,A,5351,A,5879,A,6383,A,5770,A,5913,A,5577,A,5889,A,5576,A,5146,A,4915,A
117,'410,Republic of Korea,1332,Fung & Bact – Inorganics,5157,Agricultural Use,tonnes,83,A,79,A,70,A,128,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,'410,Republic of Korea,1333,Fung & Bact – Dithiocarbamates,5157,Agricultural Use,tonnes,20,A,10,A,47,A,50,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,'410,Republic of Korea,1335,"Fung & Bact – Triazoles, diazoles",5157,Agricultural Use,tonnes,228,A,308,A,264,A,287,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,'410,Republic of Korea,1337,Fung & Bact – Other,5157,Agricultural Use,tonnes,7447,A,8073,A,8064,A,9678,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
